name,status,source,url,info,error
Nature Time,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-6827c34ca5c6e573c6904444/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-6827c34ca5c6e573c6904444/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8: Server returned 404 Not Found
Radio TV Basse-Terre (720p),OK-2X,playlist.m3u,https://vdo.ssl-stream.com:3412/stream/play.m3u8,"video,640,360
audio

video,640,360
audio",
Trace Urban Caribbean and Indian Ocean (1080p),OK-2X,playlist.m3u,https://channels.trace.plus/Traceprod/URBAN_DOM_hd/index.m3u8,"video,1280,720
audio

video,1280,720
audio",
2M Monde +1 (1080p),OK-2X,playlist.m3u,https://d2qh3gh0k5vp3v.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-n6pess5lwbghr/2M_ES.m3u8,"video,1920,1080
audio

video,1280,720
audio

video,960,540
audio

video,640,360
audio

video,1920,1080
audio
video,1280,720
audio
video,960,540
audio
video,640,360
audio",
Le Monde en 24h,OK-2X,playlist.m3u,https://stream.berosat.live/hls/monde24h-tv-index/monde24h-tv-index.m3u8,"video,1280,720
audio

video,1280,720
audio",
MDL (720p),OK-2X,playlist.m3u,http://tv.mondeduloisir.fr:1935/tixtv/smil:web.smil/playlist.m3u8,"data
video,426,240
audio

data
video,640,360
audio

data
video,960,540
audio

data
video,1280,720
audio

data
video,426,240
audio
data
video,640,360
audio
data
video,960,540
audio
data
video,1280,720
audio",
TiVi5 Monde [Geo-blocked],FAIL-1,playlist.m3u,https://ott.tv5monde.com/Content/HLS/Live/channel(tivi5)/variant.m3u8,,https://ott.tv5monde.com/Content/HLS/Live/channel(tivi5)/variant.m3u8: Server returned 403 Forbidden (access denied)
TV5Monde Africa (720p),OK-2X,playlist.m3u,http://5.9.121.178/tv5monde/index.m3u8,"audio
video,426,240

audio
video,640,360

audio
video,854,480

audio
video,1280,720

audio
video,426,240
audio
video,640,360
audio
video,854,480
audio
video,1280,720",
TV5Monde Asia (1080p),FAIL-1,playlist.m3u,http://54.37.19.157/TV5MONDE/index.m3u8,,http://54.37.19.157/TV5MONDE/index.m3u8: Invalid data found when processing input
TV5Monde Europe (1080p),OK-2X,playlist.m3u,http://5.180.164.197:8080/TV5MONDE/index.m3u8,"audio
video,1920,1080

audio
video,1920,1080",
TV5Monde Info (1080p) [Geo-blocked],FAIL-1,playlist.m3u,https://ott.tv5monde.com/Content/HLS/Live/channel(info)/variant.m3u8,,https://ott.tv5monde.com/Content/HLS/Live/channel(info)/variant.m3u8: Server returned 403 Forbidden (access denied)
TV5Monde Latin America (720p),FAIL-1,playlist.m3u,http://45.162.231.38:7779/TV5_Monde/index.m3u8,,http://45.162.231.38:7779/TV5_Monde/index.m3u8: Server returned 404 Not Found
TV5Monde Pacifique (1080p) [Geo-blocked],FAIL-1,playlist.m3u,https://ott.tv5monde.com/Content/HLS/Live/channel(pacifique)/variant.m3u8,,https://ott.tv5monde.com/Content/HLS/Live/channel(pacifique)/variant.m3u8: Server returned 403 Forbidden (access denied)
TV5Monde Style (1080p) [Geo-blocked],OK-2X,playlist.m3u,https://ott.tv5monde.com/Content/HLS/Live/channel(style1)/variant.m3u8,"audio
video,480,270

audio
video,384,216

audio
video,640,360

audio
video,960,540

audio
video,1280,720

audio
video,1920,1080

audio
video,480,270
video,384,216
video,640,360
video,960,540
video,1280,720
video,1920,108",
Ça Chauffe en Cuisine,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR34000032F,"audio
video,426,240

audio
video,640,360

audio
video,848,480

audio
video,1280,720

audio
video,1920,1080

audio
video,426,240
audio
video,640,360
audio
video,848,480
audio
video,1280,720
audio
video,1920,1080",
Cooking Panda,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-5f07e9fdf313eb0041bbecda/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-5f07e9fdf313eb0041bbecda/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8: Server returned 404 Not Found
NEW KFOOD,FAIL-2,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-68b9f5a3d60e5dd29263c7ac/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
Pluto TV Cuisine,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRBA3300044VR,"audio
video,854,480

audio
video,1024,576

audio
video,1216,684

audio
video,854,480
audio
video,1024,576
audio
video,1216,684",
TV5 MONDE+ Chefs,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR1300003HM,"video,1920,1080
audio
data
data

video,1280,720
audio
data
data

video,960,540
audio
data
data

video,854,480
audio
data
data

video,640,360
audio
data
data

video,1920,1080
audio
data
data
video,1280,720
audio
data
data",
TV5MONDE Chefs,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-68b74890b5b437bf872b6b72/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-68b74890b5b437bf872b6b72/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8: Server returned 404 Not Found
TV5MONDE Chefs (1080p),OK-2X,playlist.m3u,https://tvf-tv5ch.otteravision.com/tvf/tv5ch/tv5ch.m3u8,"video,1920,1080
audio
data
data

video,1280,720
audio
data
data

video,960,540
audio
data
data

video,854,480
audio
data
data

video,640,360
audio
data
data

video,1920,1080
audio
data
data
video,1280,720
audio
data
data",
123GO!,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-63eecb32ac23d1ee072087cb/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
5-Minute Crafts,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-63894c1965b848bf2c8a7800/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
CraftsyTV,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-6365779dde08f8eec6c3f21f/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
Creator Television,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-67884bd6d37f2fd48d6220db/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
La maison France 5,OK-2X,playlist.m3u,https://jmp2.uk/plu-685a999bd33909bdd7d2fb1e.m3u8,"audio
video,854,480
data

audio
video,1024,576
data

audio
video,1280,720
data

audio
video,854,480
data
audio
video,1024,576
data
audio
video,1280,720
data",
Million Dollar Dream Home,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-684c2379e32026b0c1f53793/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
100% Cinema,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR13000020W,"video,1920,1080
audio
data
data

video,640,360
audio
data
data

video,854,480
audio
data
data

video,1280,720
audio
data
data

video,1920,1080
audio
data
data
video,640,360
audio
data
data
video,854,480
audio
data
data
v",
100% Comedy,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR3600003DS,"audio
video,426,240

audio
video,640,360

audio
video,848,480

audio
video,1280,720

audio
video,1920,1080

audio
video,426,240
audio
video,640,360
audio
video,848,480
audio
video,1280,720
audio
video,1920,1080",
Action Club,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRBD2300001UQ,"audio
video,426,240

audio
video,640,360

audio
video,848,480

audio
video,1280,720

audio
video,1920,1080

audio
video,426,240
audio
video,640,360
audio
video,848,480
audio
video,1280,720
audio
video,1920,1080",
Action Hollywood Movies,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-66be944f8711311880995280/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
Action Totale,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR220000105,"video,1920,1080
audio

video,1280,720
audio

video,854,480
audio

video,640,360
audio

video,426,240
audio

video,1920,1080
audio
video,1280,720
audio
video,854,480
audio
video,640,360
audio
video,426,240
audio",
Allociné,OK-2X,playlist.m3u,https://jmp2.uk/plu-6618e3037bcd8600089b62a8.m3u8,"audio
video,1216,684

audio
video,1216,684

audio
video,1216,684

audio
video,1216,684
audio
video,1216,684
audio
video,1216,684",
Allociné,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRBD3900001QP,"video,1280,720
audio
data
data

video,960,540
audio
data
data

video,854,480
audio
data
data

video,640,360
audio
data
data

video,1920,1080
audio
data
data

video,1280,720
audio
data
data
video,960,540
audio
data
data
v",
Box Office Action,FAIL-1,playlist.m3u,https://jmp2.uk/stvp-FR370000288,,[hls @ 0x55907dd3d940] Error when loading first segment 'https://d66m6snd9dv1e.cloudfront.net/boact_720/00015/boact_720_08666.ts' https://jmp2.uk/stvp-FR370000288: Invalid data found when processing input
Box Office Thriller,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR3700001AG,"video,1280,720
audio
data
data

video,960,540
audio
data
data

video,854,480
audio
data
data

video,640,360
audio
data
data

video,1280,720
audio
data
data
video,960,540
audio
data
data
video,854,480
audio
data
data
vide",
Brefcinema,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRBA1000009KO,"video,640,360
audio

video,960,540
audio

video,1280,720
audio

video,640,360
audio
video,960,540
audio
video,1280,720
audio",
Canal+ Cinemas (720p),OK-2X,playlist.m3u,http://151.80.18.177:86/Canal+_cinema_HD/index.m3u8,"video,1280,720
audio

video,1280,720
audio",
Ciné 666 by Pluto TV,OK-2X,playlist.m3u,https://jmp2.uk/plu-6823648580b2665220d9e69a.m3u8,"audio
video,854,480

audio
video,1024,576

audio
video,1216,684

audio
video,854,480
audio
video,1024,576
audio
video,1216,684",
Ciné Action by Pluto TV,OK-2X,playlist.m3u,https://jmp2.uk/plu-5f8ed1ff5c39700007e2204a.m3u8,"video,854,480
audio

video,854,480
audio

video,1280,720
audio

video,854,480
audio
video,854,480
audio
video,1280,720
audio",
Ciné by Pluto TV,OK-2X,playlist.m3u,https://jmp2.uk/plu-5f8ed0f17564a300082b676a.m3u8,"audio
video,854,480

audio
video,854,480

audio
video,1216,684

audio
video,854,480
audio
video,854,480
audio
video,1216,684",
Ciné Catastrophe by Pluto TV,OK-2X,playlist.m3u,https://jmp2.uk/plu-65a69ef53af63d000825e0ee.m3u8,"audio
video,854,480

audio
video,1024,576

audio
video,1216,684

audio
video,854,480
audio
video,1024,576
audio
video,1216,684",
Ciné Charme by Pluto TV,FAIL-1,playlist.m3u,https://jmp2.uk/plu-6a31608fac88749b9cb85dd8.m3u8,,https://jmp2.uk/plu-6a31608fac88749b9cb85dd8.m3u8: Server returned 404 Not Found
Ciné d'Asie by Pluto TV,OK-2X,playlist.m3u,https://jmp2.uk/plu-62f3e2d000418d00070f7dbc.m3u8,"audio
video,854,480

audio
video,1024,576

audio
video,1216,684

audio
video,854,480
audio
video,1024,576
audio
video,1216,684",
Cine+ Emotion (720p),FAIL-1,playlist.m3u,http://145.239.5.177/337/index.m3u8,,http://145.239.5.177/337/index.m3u8: Server returned 403 Forbidden (access denied)
Ciné Horreur by Pluto TV,OK-2X,playlist.m3u,https://jmp2.uk/plu-66e1978babec540008ce41ac.m3u8,"audio
video,854,480

audio
video,1024,576

audio
video,1216,684

audio
video,854,480
audio
video,1024,576
audio
video,1216,684",
Ciné Nanar,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRBB39000020C,"video,640,360
audio

video,960,540
audio

video,1280,720
audio

video,1920,1080
audio

video,640,360
audio
video,960,540
audio
video,1280,720
audio
video,1920,1080
audio",
Ciné Rétro by Pluto TV,OK-2X,playlist.m3u,https://jmp2.uk/plu-5f8ed168f72fcd0007e56269.m3u8,"audio
video,854,480

audio
video,1024,576

audio
video,1216,684

audio
video,854,480
audio
video,1024,576
audio
video,1216,684",
Ciné Romance by Pluto TV,OK-2X,playlist.m3u,https://jmp2.uk/plu-60812fc8539963000707d1e1.m3u8,"video,854,480
audio

video,854,480
audio

video,1280,720
audio

video,854,480
audio
video,854,480
audio
video,1280,720
audio",
Ciné Sci-Fi by Pluto TV,OK-2X,playlist.m3u,https://jmp2.uk/plu-60c34592c911890007f29a73.m3u8,"audio
video,854,480

audio
video,854,480

audio
video,1216,684

audio
video,854,480
audio
video,854,480
audio
video,1216,684",
Ciné Thrillers by Pluto TV,OK-2X,playlist.m3u,https://jmp2.uk/plu-60c3472a51a2050008dad272.m3u8,"video,854,480
audio

video,854,480
audio

video,1280,720
audio

video,854,480
audio
video,854,480
audio
video,1280,720
audio",
Ciné Western,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRBD19000095S,"video,640,360
audio

video,960,540
audio

video,1280,720
audio

video,1920,1080
audio

video,640,360
audio
video,960,540
audio
video,1280,720
audio
video,1920,1080
audio",
Ciné Western by Pluto TV,OK-2X,playlist.m3u,https://jmp2.uk/plu-65cca3e2ec452d0008af3a65.m3u8,"audio
video,854,480

audio
video,1024,576

audio
video,1216,684

audio
video,854,480
audio
video,1024,576
audio
video,1216,684",
CINEPRIDE,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-62167144ab2095ca85353ad6/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-62167144ab2095ca85353ad6/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8: Server returned 404 Not Found
Comédies - Rakuten TV,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR26000068C,"video,448,252
audio

video,768,432
audio

video,768,432
audio

video,1280,720
audio

video,1920,1080
audio

video,448,252
audio
video,768,432
audio
video,768,432
audio
video,1280,720
audio
video,1920,1080
audio",
Death Valley Days,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-6674b68af04cf4bb9233c916/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
Dick Van Dyke,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-6449369eb3ff17382cae5801/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
FilmRise Série Populaire,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-65e9d0ad8fe4ef7053c3c870/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-65e9d0ad8fe4ef7053c3c870/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8: Server returned 404 Not Found
Films d'action - Rakuten TV,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR2600002X9,"video,448,252
audio

video,768,432
audio

video,768,432
audio

video,1280,720
audio

video,1920,1080
audio

video,448,252
audio
video,768,432
audio
video,768,432
audio
video,1280,720
audio
video,1920,1080
audio",
Films Romantiques - Rakuten TV,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR2600003OZ,"video,448,252
audio

video,768,432
audio

video,768,432
audio

video,1280,720
audio

video,1920,1080
audio

video,448,252
audio
video,768,432
audio
video,768,432
audio
video,1280,720
audio
video,1920,1080
audio",
Grjngo - Films De Western,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR900003DP,"video,1280,720
audio

video,768,432
audio

video,640,360
audio

video,320,180
audio

video,1280,720
audio
video,768,432
audio
video,640,360
audio
video,320,180
audio",
Grjngo - Western Movies,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-63489a771159f6a5ce819b7b/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
Hot Ones,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-6582a1316b91be4547aa153c/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
"like Gecko) Chrome/149.0.0.0 Safari/537.3"" group-title=""09 - CINEMA"",Cine+ Classic",OK-2X,playlist.m3u,http://99.27.51.147/CineClassic/index.m3u8,"audio
audio
video,720,576
audio

audio
audio
video,720,576
audio",
"like Gecko) Chrome/149.0.0.0 Safari/537.3"" group-title=""09 - CINEMA"",Cine+ Frisson (1080p)",OK-2X,playlist.m3u,http://99.27.51.147:8080/CineFrisson/index.m3u8,"audio
audio
video,1440,1080
audio

audio
audio
video,1440,1080
audio",
Maverick Black Cinema,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-5ef4e1b40d9ad000423c4430/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
Movie Music by Stingray,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-62fbf197c67d52bddf74cc87/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
Moviesphere,FAIL-1,playlist.m3u,https://jmp2.uk/stvp-FR42000023H,,https://jmp2.uk/stvp-FR42000023H: Server returned 403 Forbidden (access denied)
MOVIESPHERE,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-695d5c1d6e5de3b17595a267/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-695d5c1d6e5de3b17595a267/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8: Server returned 404 Not Found
MyTime Movie Network,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRBA2200010VN,"video,640,360
audio
data

video,848,480
audio
data

video,1280,720
audio
data

video,1920,1080
audio
data

video,640,360
audio
data
video,848,480
audio
data
video,1280,720
audio
data
video,1920,1080
audio
data",
Pluto TV Ciné,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRAJ3800002W5,"audio
video,854,480

audio
video,854,480

audio
video,1216,684

audio
video,854,480
audio
video,854,480
audio
video,1216,684",
Pluto TV Comédie,OK-2X,playlist.m3u,https://jmp2.uk/plu-5f8eb91bb9b9e7000817e67f.m3u8,"audio
video,854,480

audio
video,854,480

audio
video,1280,720

audio
video,854,480
audio
video,854,480
audio
video,1280,720",
Pluto TV Comédies Cultes,OK-2X,playlist.m3u,https://jmp2.uk/plu-67b4b2d976a934282e92d71c.m3u8,"audio
video,854,480

audio
video,1024,576

audio
video,1216,684

audio
video,854,480
audio
video,1024,576
audio
video,1216,684",
Sony One Action HITS,FAIL-1,playlist.m3u,https://jmp2.uk/stvp-FR3000139Z,,"[hls @ 0x55e13bba0940] Filename extension of 'data:text/plain;base64,AAAAV3Bzc2gAAAAA7e+LqXnWSs6jyCfc1R0h7QAAADcSEIhfZE1Q00Q6qgH3VrUJ8ZwaC2J1eWRybWtleW9zIhCIX2RNUNNEOqoB91a1CfGcSOPclZsG' is not a common multimedia extens"
Sony One Hits Action (1080p),OK-2X,playlist.m3u,https://5098a8b860504a3690fd2e7c0a18d68f.mediatailor.us-west-2.amazonaws.com/v1/master/ba62fe743df0fe93366eba3a257d792884136c7f/LINEAR-817-FR-SONYONEHITSACTION-LG_FR/playlist.m3u8,"video,1920,1080
audio
data
data

video,1280,720
audio
data
data

video,1024,576
audio
data
data

video,640,360
audio
data
data

video,384,216
audio
data
data

video,1920,1080
audio
data
data
video,1280,720
audio
data
dat",
Sony One | Hits Action,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-692227f850fe592fd6d5b7e0/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-692227f850fe592fd6d5b7e0/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8: Server returned 404 Not Found
Sony One HITS Comédie,FAIL-1,playlist.m3u,https://jmp2.uk/stvp-FR300009JQ,,"[hls @ 0x557c5bec6940] Filename extension of 'data:text/plain;base64,AAAAV3Bzc2gAAAAA7e+LqXnWSs6jyCfc1R0h7QAAADcSEA/wOMGr6E9UkDkq2gPZLz0aC2J1eWRybWtleW9zIhAP8DjBq+hPVJA5KtoD2S89SOPclZsG' is not a common multimedia extens"
Sony One Hits Comedie (1080p),OK-2X,playlist.m3u,https://7aa9671895264ec9a384dfed1b992171.mediatailor.us-west-2.amazonaws.com/v1/master/ba62fe743df0fe93366eba3a257d792884136c7f/LINEAR-818-FR-SONYONEHITSCOMDIE-LG_FR/playlist.m3u8,"video,1920,1080
audio
data
data

video,1280,720
audio
data
data

video,1024,576
audio
data
data

video,640,360
audio
data
data

video,384,216
audio
data
data

video,1920,1080
audio
data
data
video,1280,720
audio
data
dat",
Sony One | Hits Comédie,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-692228985cbe620c1f9b6bb9/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-692228985cbe620c1f9b6bb9/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8: Server returned 404 Not Found
Sony One | Séries Comédie,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-6922294e5cbe620c1f9b6bbb/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-6922294e5cbe620c1f9b6bbb/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8: Server returned 404 Not Found
Sony One | Séries Thriller,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-69222b5c5cbe620c1f9b6bbd/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-69222b5c5cbe620c1f9b6bbd/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8: Server returned 404 Not Found
Surf Cinema,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-656fbbd6dbcce28c3a41741b/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
The Wiggles,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-68e0371d8bbd79d66c631ab2/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
Top Action,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FR1200001N2,"video,640,360
audio
data

video,848,480
audio
data

video,1280,720
audio
data

video,1920,1080
audio
data

video,640,360
audio
data
video,848,480
audio
data
video,1280,720
audio
data
video,1920,1080
audio
data",
