name,group,status,url,error
Watch it SCREAM,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-621671d05abdd3d5556a1baf/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Waypoint TV,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-5fd115b8b7ef8d002dcf1817/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
WeatherSpy,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-5f0ff266d71dcb00449ec030/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Wired2Fish,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-608a2c722957c9002c6a617b/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
World Billiards TV,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-68b9f334fc12601028c5651e/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
World Surf League 24/7,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-652875586425fdb1f32d2169/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
XFC TV,20 - SUISSE FR,404,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-621670feab2095ca85353ad4/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-621670feab2095ca85353ad4/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP: Server returned 404 Not Found
Y2K,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-62ee72cc271f393d2d9f7098/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Ya Que La Vérité La Chaine,20 - SUISSE FR,404,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-63ae3c6c6d1144b79ce12224/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-63ae3c6c6d1144b79ce12224/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP: Server returned 404 Not Found
Yahoo Finance,20 - SUISSE FR,FAIL,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-5f170f01b898490041b49dd1/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,
Yu-Gi-Oh!,20 - SUISSE FR,403,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-64b1d8d67d4037206787f380/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-64b1d8d67d4037206787f380/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP: Server returned 404 Not Found
Z Nation,20 - SUISSE FR,404,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-6760d828ba503b54def4afd2/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-6760d828ba503b54def4afd2/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP: Server returned 404 Not Found
ZenLIFE by Stingray,20 - SUISSE FR,404,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-66fd3e25216b603e031725fe/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-66fd3e25216b603e031725fe/?X-Plex-Token=g3EZxNuuFrv_ASYC64AP: Server returned 404 Not Found
ACTV (504p),21 - BELGIQUE FR,OK,https://dlgt0tdl2hpq3.cloudfront.net/rtbf/clr-rtbf/4db788c7/index.m3u8,
Bel RTL (1080p),21 - BELGIQUE FR,FAIL,https://bel-live-hls.akamaized.net/hls/live/2038650/BEL-Live-HLS/master.m3u8,https://bel-live-hls.akamaized.net/hls/live/2038650/BEL-Live-HLS/master.m3u8: Server returned 400 Bad Request
Bouke (504p),21 - BELGIQUE FR,TIMEOUT,https://dlgt0tdl2hpq3.cloudfront.net/rtbf/clr-rtbf/e1ccc6aa/index.m3u8,ffprobe timeout 10s
BX1 (720p) [Not 24/7],21 - BELGIQUE FR,OK,https://59959724487e3.streamlock.net/stream/live/playlist.m3u8,
Canal Zoom [Geo-blocked],21 - BELGIQUE FR,403,https://tvlocales-live.freecaster.com/live/95d2e3af-5ab8-45a9-9dc9-f544d006b5d5/95d2e3af-5ab8-45a9-9dc9-f544d006b5d5.isml/master.m3u8,https://tvlocales-live.freecaster.com/live/95d2e3af-5ab8-45a9-9dc9-f544d006b5d5/95d2e3af-5ab8-45a9-9dc9-f544d006b5d5.isml/master.m3u8: Server returned 403 Forbidden (access denied)
La Trois (1080p),21 - BELGIQUE FR,404,http://145.239.5.177/330/index.m3u8,http://145.239.5.177/330/index.m3u8: Server returned 404 Not Found
La Une (720p),21 - BELGIQUE FR,403,http://145.239.5.177/329/index.m3u8,http://145.239.5.177/329/index.m3u8: Server returned 403 Forbidden (access denied)
"like Gecko) Chrome/120.0.0.0 Safari/537.36 VLC/3.0.21 LibVLC/3.0.21"" group-title=""21 - BELGIQUE FR"",RTL Club",21 - BELGIQUE FR,403,https://7nyaler.streamhostingcdn.top/stream/65/index.m3u8,https://7nyaler.streamhostingcdn.top/stream/65/index.m3u8: Server returned 403 Forbidden (access denied)
Qu4tre (1080p),21 - BELGIQUE FR,403,https://tvlocales-live.freecaster.com/rtc/95d2f6ec-22f7-4027-b23d-d5372116b2ad/95d2f6ec-22f7-4027-b23d-d5372116b2ad.isml/master.m3u8,https://tvlocales-live.freecaster.com/rtc/95d2f6ec-22f7-4027-b23d-d5372116b2ad/95d2f6ec-22f7-4027-b23d-d5372116b2ad.isml/master.m3u8: Server returned 403 Forbidden (access denied)
RTL-TVI (1080p) [Not 24/7],21 - BELGIQUE FR,FAIL,https://tvi-live-hls.akamaized.net/hls/live/2038650/TVI-Live-HLS/master.m3u8,https://tvi-live-hls.akamaized.net/hls/live/2038650/TVI-Live-HLS/master.m3u8: Server returned 400 Bad Request
TeleMB (1080p),21 - BELGIQUE FR,403,https://tvlocales-live.freecaster.com/telemb/95d2f6ca-817a-48c0-aba5-6323a621c2d6/95d2f6ca-817a-48c0-aba5-6323a621c2d6.isml/master.m3u8,https://tvlocales-live.freecaster.com/telemb/95d2f6ca-817a-48c0-aba5-6323a621c2d6/95d2f6ca-817a-48c0-aba5-6323a621c2d6.isml/master.m3u8: Server returned 403 Forbidden (access denied)
Telesambre (504p),21 - BELGIQUE FR,TIMEOUT,https://dlgt0tdl2hpq3.cloudfront.net/rtbf/clr-rtbf/2f00284b/index.m3u8,ffprobe timeout 10s
Tipik (720p),21 - BELGIQUE FR,OK,http://193.111.198.85:8589/stream/mstv/rtbftipiklive26/master.m3u8?p=967e33767f592e1aaf3d4019f38f380bf784e113b193d89c412d047059d6300d&u=Oleg,
TVcom (1080p),21 - BELGIQUE FR,403,https://tvlocales-live.freecaster.com/tvcom/95d2f656-ba85-4e13-affc-f1936be1a86d/95d2f656-ba85-4e13-affc-f1936be1a86d.isml/master.m3u8,https://tvlocales-live.freecaster.com/tvcom/95d2f656-ba85-4e13-affc-f1936be1a86d/95d2f656-ba85-4e13-affc-f1936be1a86d.isml/master.m3u8: Server returned 403 Forbidden (access denied)
Vedia (1080p),21 - BELGIQUE FR,403,https://tvlocales-live.freecaster.com/vedia/95d2f480-b0b0-4027-9f4a-057183312305/95d2f480-b0b0-4027-9f4a-057183312305.isml/master.m3u8,https://tvlocales-live.freecaster.com/vedia/95d2f480-b0b0-4027-9f4a-057183312305/95d2f480-b0b0-4027-9f4a-057183312305.isml/master.m3u8: Server returned 403 Forbidden (access denied)
ViàMatélé (1080p),21 - BELGIQUE FR,OK,https://5dd226f8f01e8.streamlock.net/via-matele-live/matelelive_1080/playlist.m3u8,
ICI RDI (720p),22 - QUEBEC,OK,https://rcavlive.akamaized.net/hls/live/704025/xcanrdi/master.m3u8,
Medi1TV Afrique (1080p),22 - QUEBEC,OK,https://cdn.live.easybroadcast.io/abr_corp/83_medi1tv-afrique_tm7tu45/playlist.m3u8,
Pluto TV ANIME GO!,22 - QUEBEC,OK,https://jmp2.uk/plu-691b3669c48674840c3b832a.m3u8,
Pluto TV Aventure,22 - QUEBEC,OK,https://jmp2.uk/plu-611e7811eb9daf000764cbfd.m3u8,
TV5 Quebec Canada (1080p),22 - QUEBEC,FAIL,http://23.133.220.149/TV5/index.m3u8,http://23.133.220.149/TV5/index.m3u8: Server returned 400 Bad Request
TVA [Geo-blocked],22 - QUEBEC,403,https://tvalive-dai01.akamaized.net/Content/HLS/Live/channel(575b93c5-be31-ee34-6285-14620fd14048)/index.m3u8,https://tvalive-dai01.akamaized.net/Content/HLS/Live/channel(575b93c5-be31-ee34-6285-14620fd14048)/index.m3u8: Server returned 403 Forbidden (access denied)
LCN [Geo-blocked],22 - QUEBEC & CANADA FR,403,https://tvalive.akamaized.net/hls/live/2014213/tvan01/tvan01.m3u8,https://tvalive.akamaized.net/hls/live/2014213/tvan01/tvan01.m3u8: Server returned 403 Forbidden (access denied)
Legislative Assembly of Ontario,22 - QUEBEC & CANADA FR,FAIL,https://temp3.isilive.ca/live/_definst_/ontla/house-en/playlist.m3u8,[tcp @ 0x561658f74f40] Failed to resolve hostname temp3.isilive.ca: Name or service not known https://temp3.isilive.ca/live/_definst_/ontla/house-en/playlist.m3u8: Input/output error
TV5 Unis,22 - QUEBEC & CANADA FR,OK,http://23.133.220.149/Unis_TV/index.m3u8,
20 Minutes TV (1080p),23 - FRANCE REGIONS,OK,https://live-20minutestv.digiteka.com/1961167769/index.m3u8,
Brionnais TV (720p),23 - FRANCE REGIONS,OK,https://stream2.mandarine.media/brionnaistv/brionnaistv/playlist.m3u8,
Cannes Lérins TV (1080p),23 - FRANCE REGIONS,OK,https://vdo2.pro-fhi.net:3628/live/uppodsfqlive.m3u8,[NULL @ 0x556ababea900] non-existing SPS 0 referenced in buffering period [h264 @ 0x556ababec4c0] non-existing SPS 0 referenced in buffering period
ILTV (720p),23 - FRANCE REGIONS,403,https://live.creacast.com/iltv/smil:iltv.smil/playlist.m3u8,https://live.creacast.com/iltv/smil:iltv.smil/playlist.m3u8: Server returned 403 Forbidden (access denied)
Le Figaro IDF (1080p),23 - FRANCE REGIONS,OK,https://figarotv-live.freecaster.com/live/freecaster/figarotv.m3u8,
Puissance TV,23 - FRANCE REGIONS,TIMEOUT,https://event.vedge.infomaniak.com/livecast/ik:puissancetelevision/manifest.m3u8,ffprobe timeout 10s
Rhône TV (1080p) [Geo-blocked],23 - FRANCE REGIONS,403,https://edge14.vedge.infomaniak.com/livecast/ik:rhonetv/manifest.m3u8,https://edge14.vedge.infomaniak.com/livecast/ik:rhonetv/manifest.m3u8: Server returned 403 Forbidden (access denied)
T18 (1080p),23 - FRANCE REGIONS,OK,https://raw.githubusercontent.com/Paradise-91/ParaTV/main/streams/t18/t18-dm.m3u8,
TéléGohelle,23 - FRANCE REGIONS,404,https://videas.agglo-lenslievin.fr/index.m3u8,https://videas.agglo-lenslievin.fr/index.m3u8: Server returned 404 Not Found
TV3V (720p),23 - FRANCE REGIONS,OK,https://tv3v.live-kd.com/live/tv3v/livestream/index.m3u8,
TV7 Colmar (576p),23 - FRANCE REGIONS,OK,https://tv7.live-kd.com/live/tv7/livestream/playlist.m3u8,
TV78 (720p),23 - FRANCE REGIONS,404,https://streamtv.cdn.dvmr.fr/TV78/ngrp:tv78.stream_all/master.m3u8,https://streamtv.cdn.dvmr.fr/TV78/ngrp:tv78.stream_all/master.m3u8: Server returned 404 Not Found
TVR (Bretagne) (720p),23 - FRANCE REGIONS,404,https://streamtv.cdn.dvmr.fr/TVR/ngrp:tvr.stream_all/master.m3u8,https://streamtv.cdn.dvmr.fr/TVR/ngrp:tvr.stream_all/master.m3u8: Server returned 404 Not Found
viàMoselleTV (720p) [Not 24/7],23 - FRANCE REGIONS,403,https://live.creacast.com/mirabelletv/smil:mirabelletv.smil/playlist.m3u8,https://live.creacast.com/mirabelletv/smil:mirabelletv.smil/playlist.m3u8: Server returned 403 Forbidden (access denied)
viàOccitanie (540p) [Not 24/7],23 - FRANCE REGIONS,FAIL,https://streamer01.myvideoplace.tv/streamer02/hls/MDS_VIA_PAD_301117.m3u8,https://streamer01.myvideoplace.tv/streamer02/hls/MDS_VIA_PAD_301117.m3u8: Server returned 5XX Server Error reply
viàTéléPaese (720p),23 - FRANCE REGIONS,404,https://srv.webtvmanager.fr:3970/live/viatelepaeselive.m3u8,https://srv.webtvmanager.fr:3970/live/viatelepaeselive.m3u8: Server returned 404 Not Found
Vosges Télévision (576p) [Not 24/7],23 - FRANCE REGIONS,OK,https://vosgestv.live-kd.com/live/vosgestv/vosgestv/playlist.m3u8,
A12 TV,23 - FRANCE REGIONS & THEMATIQUES,OK,https://video1.getstreamhosting.com:1936/8250/8250/manifest.m3u8,
ADN TV+ (720p),23 - FRANCE REGIONS & THEMATIQUES,OK,https://d3b73b34o7cvkq.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-gz2sgqzp076kf/adn.m3u8,
DBM TV (1080p),23 - FRANCE REGIONS & THEMATIQUES,OK,https://dbmtv.vedge.infomaniak.com/livecast/dbmtv/playlist.m3u8,
Gong (1080p),23 - FRANCE REGIONS & THEMATIQUES,OK,https://amg01596-gongnetworks-gong-ono-vh5f2.amagi.tv/1080p-vtt/index.m3u8,
HANDICAP TV France,23 - FRANCE REGIONS & THEMATIQUES,OK,https://srv.webtvmanager.fr:3697/stream/play.m3u8,
Antenne Réunion (720p) [Not 24/7],24 - OUTRE-MER & CARAIBES,TIMEOUT,https://live-antenne-reunion.zeop.tv/live/c3eds/antreunihd/hls_fta/antreunihd.m3u8?location=ZEOP01,ffprobe timeout 10s
Identité Télé Caraïbes (548p),24 - OUTRE-MER & CARAIBES,OK,https://vdo2.pro-fhi.net:3769/stream/play.m3u8,
RHT Guadeloupe (720p),24 - OUTRE-MER & CARAIBES,OK,https://edge12.vedge.infomaniak.com/livecast/ik:livehautetension/manifest.m3u8,
Télé Péyi (720p),24 - OUTRE-MER & CARAIBES,OK,https://edge20.vedge.infomaniak.com/livecast/ik:33dm06/manifest.m3u8,
Tele Zoukla,24 - OUTRE-MER & CARAIBES,OK,https://vdo.pro-fhi.net:3228/stream/play.m3u8,
TNTV (1080p),24 - OUTRE-MER & CARAIBES,FAIL,https://tntv-samsung-fr.amagi.tv/playlist.m3u8,[tcp @ 0x55afd6e4ef40] Failed to resolve hostname tntv-samsung-fr.amagi.tv: Name or service not known https://tntv-samsung-fr.amagi.tv/playlist.m3u8: Input/output error
Trace Ayiti (1080p),24 - OUTRE-MER & CARAIBES,OK,https://channels.trace.plus/Traceprod/AYITI_hd/index.m3u8,
Trace Caribbean (1080p),24 - OUTRE-MER & CARAIBES,OK,https://channels.trace.plus/Traceprod/CARIBBEAN_hd/index.m3u8,
Trace Vanilla Islands (1080p),24 - OUTRE-MER & CARAIBES,OK,https://channels.trace.plus/Traceprod/VANILLA_hd/index.m3u8,
TVCARiB (720p) [Not 24/7],24 - OUTRE-MER & CARAIBES,404,https://cdn.mycloudstream.io/hls/live/broadcast/s6nitpvn/index.m3u8,https://cdn.mycloudstream.io/hls/live/broadcast/s6nitpvn/index.m3u8: Server returned 404 Not Found
ViàATV (1080p) [Geo-blocked],24 - OUTRE-MER & CARAIBES,FAIL,https://streamer01.myvideoplace.tv/streamer02/hls/ATV_DIRECT_EV_111018.m3u8,https://streamer01.myvideoplace.tv/streamer02/hls/ATV_DIRECT_EV_111018.m3u8: Server returned 5XX Server Error reply
A2i Naija (720p) [Not 24/7],25 - AFRIQUE FRANCOPHONE,404,https://stream.sen-gt.com/A2iNaija/myStream/playlist.m3u8,https://stream.sen-gt.com/A2iNaija/myStream/playlist.m3u8: Server returned 404 Not Found
ADO TV (720p),25 - AFRIQUE FRANCOPHONE,403,https://strhls.streamakaci.tv/ortb/ortb2-multi/playlist.m3u8,https://strhls.streamakaci.tv/ortb/ortb2-multi/playlist.m3u8: Server returned 403 Forbidden (access denied)
Africa 24 (1080p),25 - AFRIQUE FRANCOPHONE,OK,https://africa24.vedge.infomaniak.com/livecast/ik:africa24/manifest.m3u8,
Afrik Info TV,25 - AFRIQUE FRANCOPHONE,OK,https://kali.vdopanel.com:3119/hybrid/play.m3u8,
Afrique Media (720p),25 - AFRIQUE FRANCOPHONE,403,https://cloud.odysee.live/content/fe06b3cdc9412e359368b2455b6ea5e93856e382/master.m3u8,https://cloud.odysee.live/content/fe06b3cdc9412e359368b2455b6ea5e93856e382/master.m3u8: Server returned 403 Forbidden (access denied)
Afrique54 TV (720p),25 - AFRIQUE FRANCOPHONE,403,https://video1.getstreamhosting.com:1936/8318/8318/playlist.m3u8,https://video1.getstreamhosting.com:1936/8318/8318/playlist.m3u8: Server returned 403 Forbidden (access denied)
Afro Magic Channel,25 - AFRIQUE FRANCOPHONE,OK,https://video1.getstreamhosting.com:1936/8306/8306/playlist.m3u8,
Amani TV (1080p) [Not 24/7],25 - AFRIQUE FRANCOPHONE,FAIL,https://goccn.cloud/hls/amanitv/index.m3u8,https://goccn.cloud/hls/amanitv/index.m3u8: Invalid data found when processing input
Baraka Television (720p) [Not 24/7],25 - AFRIQUE FRANCOPHONE,OK,https://stream.berosat.live:19360/baraka-hd/baraka-hd.m3u8,
Bénin Web TV (720p),25 - AFRIQUE FRANCOPHONE,FAIL,https://stream.beninwebtv.bj/2/live/stream.m3u8,"https://stream.beninwebtv.bj/2/live/stream.m3u8: Server returned 4XX Client Error, but not one of 40{0,1,3,4}"
CAM 10 TV (720p),25 - AFRIQUE FRANCOPHONE,OK,https://stream.it-innov.com/cam10tv/index.m3u8,
Canaf54 TV,25 - AFRIQUE FRANCOPHONE,404,https://5caf24a595d94.streamlock.net:1937/pvyugfkzkc/pvyugfkzkc/playlist.m3u8,https://5caf24a595d94.streamlock.net:1937/pvyugfkzkc/pvyugfkzkc/playlist.m3u8: Server returned 404 Not Found
CRTV (576p),25 - AFRIQUE FRANCOPHONE,403,http://145.239.5.177/147/index.m3u8,http://145.239.5.177/147/index.m3u8: Server returned 403 Forbidden (access denied)
CRTV News,25 - AFRIQUE FRANCOPHONE,OK,https://live1.acangroup.org:1929/publiclive/crtv_news/playlist.m3u8,
Digital Congo TV,25 - AFRIQUE FRANCOPHONE,TIMEOUT,http://51.254.199.122:8080/DigitalCongoTV/index.m3u8,[tcp @ 0x5654d795d540] Connection to tcp://51.254.199.122:8080 failed: Connection timed out http://51.254.199.122:8080/DigitalCongoTV/index.m3u8: Connection timed out
DRTV International,25 - AFRIQUE FRANCOPHONE,OK,https://vps122407.serveur-vps.net/hls/drtv.m3u8,
Eden TV (540p) [Not 24/7],25 - AFRIQUE FRANCOPHONE,OK,https://rtmp.edentv.bj/hls/stream.m3u8,
Espace TV (1080p),25 - AFRIQUE FRANCOPHONE,OK,https://edge11.vedge.infomaniak.com/livecast/ik:espacetv/manifest.m3u8,
EVI TV (720p),25 - AFRIQUE FRANCOPHONE,OK,https://mistserver.evi-tv.com/hls/evi_tv_live/index.m3u8,
Exploits TV,25 - AFRIQUE FRANCOPHONE,404,https://stream.berosat.live/hls/exploits-tv/exploits-tv.m3u8,https://stream.berosat.live/hls/exploits-tv/exploits-tv.m3u8: Server returned 404 Not Found
Francophonie24 (1080p),25 - AFRIQUE FRANCOPHONE,OK,https://5421175365ea3.streamlock.net/live/smil:switch.smil/playlist.m3u8,
GMS TV,25 - AFRIQUE FRANCOPHONE,TIMEOUT,https://acasmedia6.acangroup.org/gmstv/gmstv_output/playlist.m3u8,ffprobe timeout 10s
Impact TV,25 - AFRIQUE FRANCOPHONE,TIMEOUT,https://edge11.vedge.infomaniak.com/livecast/ik:impacttv-2/manifest.m3u8,[tls @ 0x56115d606540] Error in the pull function. [tls @ 0x56115d606540] IO error: Connection timed out https://edge11.vedge.infomaniak.com/livecast/ik:impacttv-2/manifest.m3u8: Connection timed out
Ivoire Channel (720p),25 - AFRIQUE FRANCOPHONE,OK,https://video1.getstreamhosting.com:1936/8244/8244/playlist.m3u8,
Kalac TV (1080p),25 - AFRIQUE FRANCOPHONE,OK,https://edge13.vedge.infomaniak.com/livecast/ik:kalactv/chunklist_w280736538.m3u8,
KassouaTV (720p),25 - AFRIQUE FRANCOPHONE,OK,https://playtv4k.live/live/kassouatv/index.m3u8,
Kemet TV,25 - AFRIQUE FRANCOPHONE,404,https://kemettv.cm/memfs/4e7fb105-9f92-4e8d-a7cd-09923f17a577.m3u8,https://kemettv.cm/memfs/4e7fb105-9f92-4e8d-a7cd-09923f17a577.m3u8: Server returned 404 Not Found
Kin24,25 - AFRIQUE FRANCOPHONE,TIMEOUT,http://51.254.199.122:8080/kin24/index.m3u8,[tcp @ 0x55745c5d8540] Connection to tcp://51.254.199.122:8080 failed: Connection timed out http://51.254.199.122:8080/kin24/index.m3u8: Connection timed out
Louga TV (480p),25 - AFRIQUE FRANCOPHONE,OK,https://stream.sen-gt.com/Mbacke/myStream/playlist.m3u8,
NTV Afrique (1080p) [Not 24/7],25 - AFRIQUE FRANCOPHONE,403,https://strhlslb01.streamakaci.tv/str_ntv_ntv/str_ntv_ntv_multi/playlist.m3u8,https://strhlslb01.streamakaci.tv/str_ntv_ntv/str_ntv_ntv_multi/playlist.m3u8: Server returned 403 Forbidden (access denied)
ORTM 1 (540p) [Not 24/7],25 - AFRIQUE FRANCOPHONE,404,http://69.64.57.208/ortm/playlist.m3u8,http://69.64.57.208/ortm/playlist.m3u8: Server returned 404 Not Found
Panafrican Media TV (480p),25 - AFRIQUE FRANCOPHONE,404,https://live20.bozztv.com/giatv/giatv-pmtv/pmtv/playlist.m3u8,https://live20.bozztv.com/giatv/giatv-pmtv/pmtv/playlist.m3u8: Server returned 404 Not Found
RTB (360p) [Not 24/7],25 - AFRIQUE FRANCOPHONE,OK,https://edge12.vedge.infomaniak.com/livecast/ik:rtblive1_8/manifest.m3u8,
RTI 1 (1080p),25 - AFRIQUE FRANCOPHONE,OK,https://video1.getstreamhosting.com:1936/8336/8336/playlist.m3u8,
RTNC 3,25 - AFRIQUE FRANCOPHONE,TIMEOUT,http://51.254.199.122:8080/e-cableRTNC3/index.m3u8,[tcp @ 0x5642f2f55540] Connection to tcp://51.254.199.122:8080 failed: Connection timed out http://51.254.199.122:8080/e-cableRTNC3/index.m3u8: Connection timed out
RTV Rwanda (480p) [Not 24/7],25 - AFRIQUE FRANCOPHONE,OK,http://197.243.19.131:1935/rtv25/rtv/chunklist.m3u8,
Saraounia TV,25 - AFRIQUE FRANCOPHONE,403,https://live20.bozztv.com/dvrfl06/astv/astv-saraouna/index.m3u8,https://live20.bozztv.com/dvrfl06/astv/astv-saraouna/index.m3u8: Server returned 403 Forbidden (access denied)
Savane TV,25 - AFRIQUE FRANCOPHONE,OK,https://savane24.tv:5443/LiveApp/streams/Y4fyif69Q0ll6MeH2190896734859843.m3u8,
Seneweb TV [Geo-blocked],25 - AFRIQUE FRANCOPHONE,OK,https://vdo2.pro-fhi.net:3297/stream/play.m3u8,
Télé Congo (720p),25 - AFRIQUE FRANCOPHONE,TIMEOUT,http://51.254.199.122:8080/telecongo/index.m3u8,[tcp @ 0x5649e0bbf540] Connection to tcp://51.254.199.122:8080 failed: Connection timed out http://51.254.199.122:8080/telecongo/index.m3u8: Connection timed out
Tele Sahel (1080p),25 - AFRIQUE FRANCOPHONE,OK,https://mediaserver1.castpin.com/hls/telesahel/index.m3u8,
Tele Tchad (1080p),25 - AFRIQUE FRANCOPHONE,403,https://strhlslb01.streamakaci.tv/str_tchad_tchad/str_tchad_multi/playlist.m3u8,https://strhlslb01.streamakaci.tv/str_tchad_tchad/str_tchad_multi/playlist.m3u8: Server returned 403 Forbidden (access denied)
Trace Ivoire (1080p),25 - AFRIQUE FRANCOPHONE,OK,https://channels.trace.plus/Traceprod/TRACE_IVOIRE_hd/index.m3u8,
Trace Kitoko (1080p),25 - AFRIQUE FRANCOPHONE,OK,https://channels.trace.plus/Traceprod/KITOKO_hd/index.m3u8,
Trace Mboa (1080p),25 - AFRIQUE FRANCOPHONE,OK,https://channels.trace.plus/Traceprod/MBOA_hd/index.m3u8,
Trace Muzika (1080p),25 - AFRIQUE FRANCOPHONE,OK,https://channels.trace.plus/Traceprod/MUZIKA_hd/index.m3u8,
Trace Teranga (1080p),25 - AFRIQUE FRANCOPHONE,OK,https://channels.trace.plus/Traceprod/TERANGA_hd/index.m3u8,
Trace Urban Africa Franco (1080p),25 - AFRIQUE FRANCOPHONE,OK,https://channels.trace.plus/Traceprod/URBAN_AFRIC_FR_hd/index.m3u8,
TVC Bénin (720p),25 - AFRIQUE FRANCOPHONE,OK,https://live.tvcbenin.com/direct/729c37a1d3319ee21991227b1f84c687.sdp/playlist.m3u8,
Alerte à Malibu,31 - PLUTO TV FR,OK,https://jmp2.uk/stvp-FRBC4700002RF,
Alerte Cobra,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-62f3e4bc08f5ec000744f552.m3u8,
Avatar,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-60b4c17a81e29300071d3a39.m3u8,
Barbie & Friends,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-686e7499e0ecf0e0cc25dbe3.m3u8,
Blue Bloods,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-66f55a9a747bfa0008521859.m3u8,
C'est pas sorcier,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-63b579961bdba100071214cb.m3u8,
Charlotte aux Fraises,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-60dc6937b450ad0007377e48.m3u8,
Cheers,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-65cce14060eb870008dbd003.m3u8,
Cut,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-691b351d427d68a118fdda13.m3u8,
Daria,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-6683b680efa2a10008e8a393.m3u8,
Dawson,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-69aadc5551df9542f2521e1a.m3u8,
DAZN Ringside,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-64d626ac9b414d000820e2fc.m3u8,
Degrassi,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-611e71322f5f180007001dde.m3u8,
Detective Conan France (720p),31 - PLUTO TV FR,OK,https://jmp2.uk/plu-62f3e8ad2a8e8000077b013d.m3u8,
Digimon Adventure,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-617bae1d69bca3000729561e.m3u8,
Doraemon,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-68b17414c23bb80b3c1d5bb5.m3u8,
Dossiers FBI,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-5f8edad922b10b000753bc37.m3u8,
Echappées Belles & Co,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-63b578b524f0cf00072f2a52.m3u8,
FailArmy,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-5f8ecd9169d2d4000864a974.m3u8,
Faites entrer l'accusé,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-662a622b5e2370000800f392.m3u8,
FIFA+,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-660c2a2d2433010008df7e92.m3u8,
Flashpoint,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-66d71ff86b63480008cf15c5.m3u8,
Hélène et les garçons,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-604f8de01b479400078fb1e7.m3u8,
House of Creators,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-6a1ea44109705ebdf73b7c49.m3u8,
